,track_id,track_name,artist_name,artist_id,track_popularity,album_name,album_id,track_length,release_date,playlist_id,playlist_name,genre
5677,2ouYvmVxhKfNR1LHrMLHqM,"Part of Your World - From ""The Little Mermaid""/Korean Soundtrack Version",Danielle,3BNhPTiKBExlE45mYeC9YY,61,"Part of Your World (From ""The Little Mermaid""/Korean Soundtrack Version)",29U7Nu19hGHuNYDSBuhNgN,3.57,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5678,3V8fMqqEnhsUuG77YXQMeY,For My Love(2023),Ulala Session,2EFJSNZzGSfLXMfAaxbK2A,22,"Beginning is the First Kiss (Original Television Soundtrack), Pt.5",3DXEGzNiQ0rq9BlRNHy1bZ,4.34,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5679,3jNcFq3v3gs2YmzoWiFK9h,Blocka freestyle,lobonabeat!,3gg70JN79TXhAqklizHOva,34,Trapstar Lifestyle (Deluxe),6dRPNV7ouIdDn8HSZ2XpUr,2.08,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5680,3pzUFmvTXX1yRD2UYM0cCM,Good Thing,Ja Jung,4eOSz0kdCi6Ed4xzcJ1XJK,26,Good Thing,41HhVPm3m3XBWFBqcMa9fG,3.9,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5681,6DmrMG6iTGu2e086WHEPtw,On Your Side,YOUNGTAK,0qDHjPB7TJPxYaQ0CWMEU4,26,On Your Side,3IJF1fOkMAMqnfcLKHjVjX,2.78,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5682,6toDIsMv8FRjdfMgC4GrrC,Withered bouquet,BUMJIN,3vljSA6N2aSE8U3OhNFkPy,23,Withered bouquet,4Rv9o00goAWx3sSrqvxCTD,3.24,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5683,5VDBm4oGPDseD1ybEeVodm,Secret Crush,Sogaksogak,4ErSSLqJ6lBxlgzBrkjubZ,25,Secret Crush,6OcpwDPz6cwBsdpOkH5pYo,2.48,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5684,7bFLEPt1ZpePXATqdRWbZu,Blooming Today,Sung Si Kyung,7jFUYMpMUBDL4JQtMZ5ilc,35,Blooming Today,4TMYHDS6hlg3VtFOu96lNT,3.05,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5685,1CXG82hpPgEGoSgM3EDHbU,GAP! (Prod. 22MACKIE),Jackal,4p8i52JRUOZxIPESF0lSh7,18,VIRTUOSO,3RXf3UFBwQc3iXnUXcEcsQ,3.9,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5686,6fegyAyWm9a5APlcemKOT8,TOMATO,DNEIRF,1CBYQ83BQqDEIL3JGrdo9N,19,4SEASONS,0PQSR5jUZDds7t8tPosCMI,2.31,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5687,4EHY6nYFximCyQErnOF6rv,난 그저 바라만 보죠,Yeoeun,05ymeYZDsPYz6TsR6KjrrQ,16,난 그저 바라만 보죠,3hryjyJTBw2kUrjkzKIwHR,3.35,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5688,5QpLGoTqPTiB1Dv4hscJ4W,REAL LOVE,GRAM,2qKhaMe5cOdQinPWBXyCHF,19,REAL LOVE,6abUv06bcSA0sHL8QgQeRg,3.22,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5689,6QHMUiXsbFfc7xUwQ8Q7ru,My tempo,천재호영,5wuvrpGeTcfaQE4jYYXzuH,17,My tempo,39qFZ0aWhBUPs8FbygQYxV,2.46,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5690,1LYK4G9Z0yIAyi5kAwx2NA,YOZORA NO SHOOTING STAR,D-Hack,5lkSzq8ePxESx1isBePzCo,20,ASHITA NO D,4vRJ4NlskbZLd25ff2zG3W,3.85,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5691,6u5kgMRufqchhKuu10X2Wy,Dirty,Holynn,7A1q1Vwym8cB1eU5PpgOVP,20,Dirty,0bC1THDjSpjOmWU9CYM0eQ,2.91,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5692,65Rulu6wvygsVVSrYpn9RD,Empty (feat. ivory),Masterclass,6HQH7Sl870jIhC9CPBjbS4,19,Empty (feat. ivory),3z9BLzMtPXmEJUSOy4qzJR,3.67,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5693,176b8YUipX6fJi4SQNmMoK,B.T,YUN HYUN JI,0zmxxS5g5lmEfxak05ciq2,17,B.T,7dvR8XmzzhP2zJBuuuR1m1,3.29,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5694,77lj6GT3Gz746ynOJZNjg7,It's enough for me,Ran,45WeznifMIAugR9udUQTNS,15,It's enough for me,2k3C33tUzI4bLbSYtAL1t1,3.16,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5695,76Z6ZpiEWfyWvt4w77bk4M,Cloud Nine,Slowcity,47ihvylvlBiMq6F5GBGeif,16,Cloud Nine,6qBWbGf6dPML2BDwSq2gPZ,3.97,2023-05-22,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5696,3pBE270KLKUjGo5aVF1ecd,I'm glad I waited,Sin Ye Young,02SENF0XVfxRTZrniEV2aF,31,I'm glad I waited,51DBWkJfpGcqLC5CxvYCKZ,3.92,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5697,00ZvMUjMundVCBeCGqhSf7,Kiss The Rain,THAMA,1Ktiv08TbBy195pQUH8Qld,44,"Tale of the Nine Tailed 1938, Pt. 3 (Original Television Soundtrack)",5PYf2CJFr5WIatS4GQ2kmd,2.55,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5698,3KZxUY5gGYzZ1W1NPe5Mbm,Confession Day,GUNHO,2eR3EeRLLHMoluqhYh0IGb,28,"Love Interference 2023 (Original Television Soundtrack), Pt. 14",0qVi4BPXJOzdx5Ye9f9dGi,3.9,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5699,2k3TjNKHOXPAd1dCZCA911,By My Side,JAEMAN,0rDXlxrKhbgdatdiiSFgf7,24,By My Side,6osrNxLPyRRFwmS0OjixCl,3.29,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5700,6DNzxYudtPubafOD140YLS,FEELiNGs (New Love),Deepshower,117Rg4kISlVXLtYDzYL7gS,25,FEELiNGs (New Love),3OiIeKySUYPIfoh1kTCWKk,2.84,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5701,5mdRWEEuQONS0DqIl08FDg,plastic cup some little wine,Ryo,2fCHiUwNksuzS4y8TiFtN4,15,1 zip,56SxuBZei4E6d11pmb3ggM,2.65,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5702,3bBhhf0aalrrfvUbOb3nrH,Love me like you do,yukon,5xhOn3cPLp1ZUQsQE54LoA,23,my Imperfections,5yjieZorv88zV3tBkfBPsx,3.47,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5703,0pa42R9TePbscKU8V2mQ8u,Maybe,1set,3yJkmzLpEtKsiR2g1cVNQl,21,Maybe,7brSOlVgzFPALT0nBng5nh,3.46,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5704,77WBsNSTTDrp7rkZEsbAcv,Blue Moon,N.Flying,2ZmXexIJAD7PgABrj0qQRb,52,Once in a BLUE MOON,2dGSPxLjF87UHncjk75Px4,3.58,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5705,3j6uiTJyvtaWcjVtE6Tmpx,Salvation,Yang Da Il,5DnjOSzLCfn4hDbLECq8pt,25,Langrisser Mobile OST - Salvation,3pdONgQMvbiSDQcJX4ShvY,3.78,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5706,5bbGJRlU89huFWFR3GE42e,A Day For Me,안신애,5lt17V0z9fzfwRDFCZVWIQ,46,Doctor Cha (Original Television Soundtrack) Pt. 5,3CGiV1dCJ0v7p2urd4vAuU,2.48,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5707,7m4Ney6RDEtKQf6n52F1qA,WORK HARD PLAY HARD,Rad Museum,6UdKtISMXYKSR8jcgtFePo,38,WORK HARD PLAY HARD,6Efi04Cj81zpJVsPxpWDul,3.55,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5708,2tc6f5oJhGyf5FA6NbE6YJ,I Know (feat. Jayroh),NONE,03EV1JpYOKlc2jSXj0TQrM,16,I Know (feat. Jayroh),0yITSLy6XxINua3Lc6mLj1,4.0,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5709,5CdnbfLGTouxwtFH5b9SUv,OH MY GOSH,YooJeong,6IDgXpF52ULsVz5Oqc0JST,17,OH MY GOSH,2yRElKBWo5pvOXBoidwBeW,2.46,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5710,4jMb0pcQujim9Iw0hVXMto,없었던 것처럼,수빈,3H1JFOMIyFXb1rj56CI5iR,15,없었던 것처럼,7sQwOynKjBBv1pbvst3Emy,3.69,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5711,0hJFG25hI8EpNPHavVVlDZ,Eternal Love,Kwon Byul,7eyQCTwADNiqsq3QgAwJHe,14,Eternal Love,38qRFQwc5MIYG21UXr8OaO,2.49,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5712,5hGMcYsV6ww0eykLUyutrf,IS YOU,Kim Seheon,1qrAdolEOljRODhp9rXq64,18,IS YOU,6Lxn5aPjs2qYa556QCpVWf,1.78,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5713,7hPwwu8WY6khgbieQZntAS,Rachacha,nautilus,19ddo3hi6DZb6iZqWuvziQ,18,"The Real has come! (Original Television Soundtrack), Pt.2",6RNhiBwiSlaexBDu9Xauw9,3.78,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5714,2ZKGfsJWWBwsQNILZ6MyhN,"Simple Life (feat. YEYEBEEN, CHOILB)",Coa White,6cHHFikz4JtK0BmU86vnvo,19,Simple Life,5R1Cmn03ZIA3qeHa2XVPbs,3.09,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5715,4voOUoG96IUFW9TW4K8E1Q,Daisy (feat. Yellon),DOJIN,1cYunmjKUDDrpNkQ7Tm90q,24,DAISY (feat. Yellon),7gyAVhim52URXLlQH8n3DV,2.31,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5716,2NXf2ErFCHX3Gta6TvBcmo,"Cat, work for me",Homemade recording,18FWmGuOPqQ4xTp4dpLaGi,14,"Cat, work for me",2yvD6zmNrO9uV4QcDE1tyH,3.04,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5717,6gxaJhYFNYhzQWJH01JqR3,rotten on the inside,REBENN,5U7QLjqqB4U8JCrGzpFqDR,29,rotten on the inside,2J4YACcLLKIiKOpFHhv4VU,2.97,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5718,6aLnnRufSBBoueHTvOS9U3,Keep going,Kim Min Wool,1tr7Tbjy9BYFpSG9bbyhrt,12,"Oh, Boy! OST Part.16 (Soundtrack)",1ydy98YR924TjoEI0gE68O,4.78,2023-05-21,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5719,2Yg4KA2rOakUT7D82XSLVc,Something Like That,Song Pu Reum,1d0t8x4bbcIX2p8Ew11zve,22,Something Like That,0r5sHBZo7gzcEnbmA3s8AF,4.07,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5720,7n25ZC4QUrpTCI9Nlb6yeK,자유 FREEDOM,CADEJO,296ryPygSSpdsrZJk2x5Up,20,자유 FREEDOM,47oZhVx1G9dQQNSiHCTOyg,2.53,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5721,2PQYxgSMFIRgpg9U5Et94z,Love After Breakup (feat. Jubora) - 2023 Remastered,1sagain,00R8ml7PSORcOeSOyN2ivQ,14,Love After Breakup (feat. Jubora) [2023 Remastered],0HMWrcPudJaCGjUSsWFjXf,3.73,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5722,0z4IJscvJkjGnw7UEFe0oZ,DADA,MaseWonder,560ui2GbbsNVhBH0B4360C,15,DADA,1iLFhntMQkzod3LNpueoxo,2.5,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5723,6ODiDwWoMXmLiRWuTcB088,Our Sea,Norwegian Wood,2Uvrls9HlspsRUtW6mp4Q3,17,Our Sea,5OzbiXlCtFYOAYqLSdWvE4,3.37,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5724,7Jartabvap5nlDW9IGXrPd,insomnia (feat. KURO),16,5gjVxMSvUPmjSPX95sl2Sr,25,insomnia (feat. KURO),0ltQcPJwhuE68IyKTLlHYs,3.79,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5725,7pIpkUJOiFghCDLxono6qC,Still You,SEUNGKWAN,0Vb2DjojEYsasFpc3aTZb6,62,Romantic Doctor 3 OST Part.4,76EcPCpVlaS2IJWTuQgGmf,3.83,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5726,1xhWTGxEJgay2ZjMsaGObi,I Guess I Loved You,LEE CHANGSUB,1rp5HzWaNwgauM5W5YmZ3U,41,I Guess I Loved You,7j2yKTyHYeptq0D9e4ydNQ,3.93,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5727,4n4Q1PkmZSIhtH4MNdQov1,"Maindish (feat. Choo, YLN Foreign)",Mac Kidd,3uezMpoFc84nQ6qU2mliqr,13,Maindish,6zolIzY6jRlE7CiMBsVrlq,3.7,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5728,6R5YSjbXW4Co1nZLPG3RYv,Just Love Me Like Now,Lee Chae Bin,1m3OitnAabzjXpd1FWDaUb,16,Just Love Me Like Now,4t57jbsWC3gF9ZEl9UfMxn,2.86,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5729,1Sn0YHQ0zmvqVNYVNMne5D,Shining Star,AleXa,4jCGRzuZkwo8CxboiANMEU,32,BASTIONS OST Part.1,2c5zAcsChp717NEyOq9wfP,3.22,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5730,47chwUuIgs2BbJUJk7XP3y,Infp,Ha Sang Wook,2rOa5Ubl3Y3ylUvAPcvFsp,14,Infp,6rBZ9uyTsusXZVl6EVfM9K,4.05,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5731,4ajdU7CN9sShzGyrWh4XdE,Maze,HANDAM,6rh2Qeb3PJ8dFCL7F3Xuyn,23,Maze,1uNKnhsP47vP4zmrq94dSc,3.33,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5732,4mdzylA0MEiuaW2NTUdmuW,THE PARTY SONG,umu,0t6IbjlQ9zHvT8PDbe3X6r,29,THE PARTY SONG,3r945C3WcZM28fra78rhqD,2.51,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5733,2AyQZlY4FIesMpQwKskAbp,I miss u,Joo Hyunmin,7I4EANWzax0oiEtNrNmlx7,12,I miss u,18qgXE6YGyH1FdxGsp35bE,3.81,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5734,0NSC9RRU5QjbKobSZ9vTMm,Hear Your Voice (Feat. Seungmin),Jxxn,0yg3ZswlGCiIij5a6bpPQE,14,Cosmic Love Vol.3,6DqOIq0UaJ9Jls4jzWVP5Z,2.93,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5735,4d96aB4T239laPvM8NEiza,오랜 별,The Ade,5LmeG2Onmqng4IXdtrROtq,21,오랜 별,4KLSkwS9v9nEo84FoE6eHp,4.35,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5736,1F5DmQtdA3JW618PlbkiNV,Umbrella,Unchan,2QwMi696g8ta10viltHDzF,17,Umbrella,1m5zr2oSVwSx57WcegA2mP,3.39,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5737,3X0gJfYpFCqzzbyWcctAhr,Somewhere,Heo JeongHyuk,4FrCzBGjInYknXtQtTGUkb,11,Bud Days,662gYS4pSmeuLB5W480r1F,3.25,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5738,4BhPMX4CcdGvd9KIQNIhnz,품,Kajin,2CKvV2WzEkuxJCAA1qBnGG,11,요조신사 마초숙녀 (Original Webtoon Soundtrack) Pt. 29,4Ep6MfNWCisZZGVjZd5eiK,3.73,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5739,48Dk5wZQNXMmxqE8B2Glt4,That you came to me,Asahi,05pDmDKsBRuMprwAqAgxXw,13,That you came to me,16WDt0NESttjZfkHLdLPDd,2.94,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5740,4C7ImWt1WNZqCDYhl9TA5p,Magic Lily,Ahn Sung Hoon,1hHAcgkOYMOXCnr0qAtlrS,12,Music Source of Mr.Lotto Best PART2,5zswsVaA3hmm5jlsHBveJL,3.45,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5741,4AZBOE69USvW8mRVDxQLZM,Buddy,Minsu,1o13ZguNtAOcOe1k0chkta,34,Buddy,1CAuI4e7eXGLtz0A59E5FB,3.48,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5742,625V2w5OOIYwF9MQE3FrEG,Mr. Mood,Goopy,4F4XWiGTifyL39JD8qrslm,27,Mr. Mood,42E7mSHab2epuAzNgrelpf,2.05,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5743,18Y1CMscDEV1hhuM7HntTM,SAVE IT,YURI,3YXQOd2FjcAdsulPQNwRIX,22,SAVE IT,4R38rIAd81lnxZLiysSLpI,3.46,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5744,0AZ5C3305mRKWX1x0hDF39,Karma,BLACKSWAN,2ujaWf015QoP7x1u20Yq5G,62,That Karma,6svUGnoz4ra10k5993SGvc,3.26,2023-05-20,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5745,1PhBK3GVk6JGKTYWmjOQ3C,Lifestyle (feat. DAMINI),SPR safety,28nNfZCQX2LFzHaCeczZdg,13,Lifestyle (feat. DAMINI),1Q2mRdej2H4vlPrt2a0YdC,2.81,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5746,5OIbDGETR0u1Qwwuwf3sUu,MEA ROSA,Hoon(UKISS),6IfVK930ZfBScfdYLf8gen,18,MEA ROSA,4qDnayMfhyR5nNi3RAiv6P,3.99,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5747,3G44OrPcpP7NG8yb92bhnr,MAYBE I'M KCRAZY,Sik-K,5DIi2JWfQPTKffaVBlIYRn,50,ALBUM ON THE WAY!,04XXB9lcA6N9UN4CmsAh2g,3.01,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5748,35pgNknwrEIUQByD7ZcGQH,Next to Me,ATBO,3bwO3gNZVmHwaBttv739g7,47,The Beginning : 飛上,5jiLdsyFP8bDMu2LcSL8e4,3.34,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5749,5eJeHmIyk2BW2flXND29KN,The Summer,JUNGWOO,3tvnuk98r2VOv9ygTK8cjs,26,The Summer,4INMROhjRbIfeHaEwop4W4,2.46,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5750,73vxAVH2iJfEofp8gKfh55,Presentiment,Son June Hyuk,1FK7wpPPGDbPiPiM5lx5Re,11,Presentiment,39szLv79bxbtePUKOPAqZD,3.81,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5751,3vZlTN0MeWV9DCYMfvny7d,Only One Person (My love X Lee Hong Ki (FTISLAND)),Lee Hong Ki (FTISLAND),2uhdqkoAiPkJq5vkEQSlyE,34,Only One Person (My love X Lee Hong Ki (FTISLAND)),134CLUvRAY02C9Z4KtTlXo,4.28,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5752,0idLJk5hSakC3o2PaN5NGk,Charismatic,PICK on the top,6ZHqVJswFP63DfUZ2sbM2p,52,QUEENDOM PUZZLE TEAM BATTLE 1,5tabztr6GB6sz1dLcZujAv,3.11,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5753,3OUMjVlNtOpI8uWh5B9Db5,달빛도시 (feat. doiiob),Myeong E-Wol,68XBBqOxU6xLm3o20VEgfa,11,달빛도시,1kYO2qdJ9c4V2JYGRjQtc3,3.87,2023-05-19,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5754,7sUC3dCZfxbyjBzKAscZDC,Vestige,SOMA,2YZhod6BAbnBKh2nPdUejY,21,Vestige,2pNLdxFpnEjYEmGfDgBsd3,6.62,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5755,3A6MocMyws8KUyyeln41L6,Paint over,Kim Areum,797zr1JFQLxAHNQEl9HKlp,37,"True to Love, Pt. 8 (Original Soundtrack)",0coLqviymvITnCneaZGu3d,3.43,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5756,6C0vwVXBfCTI3Ar1Eo7suc,Look at My Shoes!,Chan,5Jte273iLRGrRRMA5yJy3F,36,Look at My Shoes!,0186xd7y0XTLCz2cAMYykE,2.66,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5757,1dT60t9vRctjI7maTf0n1h,collapse,오현우,1PQQMG99o0K7BBYAwVpTqf,20,collapse,021FmdNbQCDHfnkIuVtQRM,4.06,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5758,60XDBmcTUepDSF6CvCsUJQ,Marry Me,Hwang Inhyeock,28OLqzxmCoA3k8XQQXU3To,18,Marry Me,1UyAxLJHTTbz6JXX3kFzn1,3.97,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5759,37PbwartKkgaD6DdnZ41fG,To Me,J.Fla,2GbvMs4GBhcjd9d4N9sGUV,34,To Me,2KGBvltgIdhgHbSR0K8umj,2.67,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5760,4klhpAWhKZtTO7QOYvZdfA,"HIT N"" RUN",kuzi,5rLQsLxJ2fFYVqH84xH7Oj,19,Joyrider's Avenue,0VVgt0RedKxHj5upa62Kwn,2.88,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5761,3881Qo8Uh8294U4o38cgC4,Summer night,My Aunt Mary,02ROLqtEjHtHUbCuon7bQU,21,Right NOW,1TjVvjELdGpXfokedjFvlM,5.41,2023-05-18,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5762,4uOBL4DDWWVx4RhYKlPbPC,Queencard,(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,88,I feel,3PQZnr5gf699uYEaGH93uG,2.69,2023-05-15,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5763,3YKVnTgamsTa6zzimeaJXc,Crazy Like That,VERIVERY,1fWUcRSok57yRm8gPKj1Fc,53,Liminality - EP.DREAM,0G24S1Jv4NSKhPuDXVtiU6,3.2,2023-05-16,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5764,1tlqn6sGFf5ycOzkxhOLYy,Antinomy,Jukjae,7bWYN0sHvyH7yv1uefX07U,32,"Caught Between Marriage & Divorce Season 2, Pt. 2 (Original Soundtrack)",0gFkdFgLnGemR9Uj7aNvca,3.9,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5765,33AbYzhqSZkYzmiJNrfnb6,SENTOSA (feat. 1ho & Imreu),Airman,0GTBwQZcSJid6l5iwaWQ8E,36,Attitude #5,601LnSvgXFPj6fx0RevOoQ,2.95,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5766,4W8ixcvNvwWW5cdYSNlsiz,Movie Star,MIJOO,3kDLzk5AtS3cQaVXkISAzO,67,Movie Star,5JaoZz8TeXaVHXamr7H2GB,3.14,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5767,4QxTg2DuJPzY8pXNDWAcow,WATERFALL,YOUNITE,4l4eMvpA4K7X02j08cbkNV,52,BIT Part.1,1JIBD2xuWX2cdGLoHvBdoc,3.01,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5768,2jhWyW4kNrVnN2wpu9jhVZ,LOVE YOU! (Feat. Tablo),Kim Feel,4EPYWwU4c8eG2GzD7MenUA,48,LOVE YOU!,6R6OuDp9PRzfVFNsdWuI1u,3.09,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5769,7tR89psGizV85a9gkOk9E6,lilac,J_ust,6Jj218qsLCZlYHwRGbXEGZ,34,Someone's playlist,5C3QEtJ08dZ3HNXqucq6H5,3.21,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5770,17BytRtBL3ajgsOQD1cCxT,The Road not Taken,JeHwi,269A1U75KOCFyPAiXq4sjT,47,"The Good Bad Mother (Original Television Soundtrack, Pt. 5)",6XXs7VIxHhaeIjVW0nwkM0,4.23,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5771,3Ycg3Xrhs5QU21JJqNNBSb,Lie to me,AVOKID,1pTg0Tbi7M27AnarCbdGzS,23,Lie To Me,6OZYl5NTUPPDWSQ7B6puz4,2.57,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
5772,0PnKsGNKY7CFdqlM7qV7uB,WHAT,99' Nasty Kidz,4tg3yil6hmZM8xe5wz7rh5,21,WHAT,3zg0SQRlizoLDxYGavTIDb,2.47,2023-05-17,37i9dQZF1DXe5W6diBL5N4,New Music K-Pop,K-Pop
